,0
1670,0.0068681445
1671,0.4577642
1672,0.8753379
1673,0.11331934
1674,0.73835534
1675,0.051838916
1676,0.18664934
1677,0.46274948
1678,0.021258326
1679,0.016750522
1680,0.10927274
1681,0.008404306
1682,0.99411386
1683,0.9565869
1684,0.40322858
1685,0.17835636
1686,0.54008466
1687,0.9959363
1688,0.725694
1689,0.0027520077
1690,0.1394563
1691,0.022636926
1692,0.8524551
1693,0.33037102
1694,0.15330331
1695,0.036934264
1696,0.9841495
1697,0.9845269
1698,0.073874086
1699,0.098480396
1700,0.4577642
1701,0.9577039
1702,0.97997266
1703,0.8849614
1704,0.019403005
1705,0.011287095
1706,0.9037567
1707,0.5262566
1708,0.95401347
1709,0.15430002
1710,0.9619124
1711,0.9102144
1712,0.9888853
1713,0.6534851
1714,0.96825767
1715,0.018024234
1716,0.5839202
1717,0.4773608
1718,0.0023984027
1719,0.99885726
1720,0.98646647
1721,0.47411406
1722,0.05424611
1723,0.009251403
1724,0.9885648
1725,0.95764977
1726,0.41215366
1727,0.1607567
1728,0.07143011
1729,0.98955816
1730,0.05239254
1731,0.039914373
1732,0.97779626
1733,0.0037645302
1734,0.14028388
1735,0.69161415
1736,0.014892102
1737,0.015739001
1738,0.07723889
1739,0.50001895
1740,0.6938758
1741,0.8210546
1742,0.23030914
1743,0.46109343
1744,0.2471839
1745,0.12221094
1746,0.98080814
1747,0.8195527
1748,0.27400437
1749,0.9808654
1750,0.78660136
1751,0.6295298
1752,0.41152233
1753,0.90522295
1754,0.6670192
1755,0.49135873
1756,0.51596266
1757,0.849615
1758,0.9814571
1759,0.118749455
1760,0.05882406
1761,0.9683192
1762,0.6893142
1763,0.5738229
1764,0.35261208
1765,0.11356226
1766,0.90477407
1767,0.0011472321
1768,0.7978519
1769,0.39529148
1770,0.76713634
1771,0.08483714
1772,0.95678395
1773,0.63048035
1774,0.19579066
1775,0.034252077
1776,0.0457079
1777,0.99425465
1778,0.7656343
1779,0.35657835
1780,0.9696526
1781,0.024756163
1782,0.11662865
1783,0.12712622
1784,0.5891894
1785,0.850155
1786,0.9850343
1787,0.8386399
1788,0.9841203
1789,0.0907909
1790,0.09339804
1791,0.9308539
1792,0.6190564
1793,0.0056296275
1794,0.8868715
1795,0.08690852
1796,0.982133
1797,0.91374373
1798,0.98993474
1799,0.9861195
1800,0.97860134
1801,0.0026085665
1802,0.10854729
1803,0.98768324
1804,0.11537842
1805,0.91158473
1806,0.02299676
1807,0.9783434
1808,0.14972116
1809,0.38775256
1810,0.9919268
1811,0.8166862
1812,0.98288995
1813,0.962092
1814,0.98944
1815,0.9833161
1816,0.99368757
1817,0.226124
1818,0.046144236
1819,0.008985034
1820,0.03719284
1821,0.4649974
1822,0.58288896
1823,0.6028049
1824,0.12441187
1825,0.4270626
1826,0.883497
1827,0.98492396
1828,0.9804151
1829,0.16854939
1830,0.95764977
1831,0.9833224
1832,0.02210717
1833,0.66767424
1834,0.87210244
1835,0.006490068
1836,0.80720234
1837,0.9962346
1838,0.7436118
1839,0.58789223
1840,0.79787105
1841,0.11802323
1842,0.04262683
1843,0.98602444
1844,0.9021169
1845,0.061768793
1846,0.97030693
1847,0.006152537
1848,0.008963055
1849,0.31369
1850,0.8427854
1851,0.03941784
1852,0.9691795
1853,0.18562138
1854,0.99052835
1855,0.3056216
1856,0.045994446
1857,0.93068033
1858,0.47470582
1859,0.12948221
1860,0.28501514
1861,0.11076515
1862,0.9871679
1863,0.7715365
1864,0.11711479
1865,0.9893427
1866,0.112635
1867,0.9255947
1868,0.9489224
1869,0.023072818
1870,0.98138565
1871,0.96031183
1872,0.97768
1873,0.9728337
1874,0.96956205
1875,0.015565101
1876,0.029484559
1877,0.4577642
1878,0.030057363
1879,0.16991968
1880,0.80401766
1881,0.74710983
1882,0.09414801
1883,0.042209983
1884,0.005876793
1885,0.8703292
1886,0.013045036
1887,0.9674686
1888,0.29273856
1889,0.988513
1890,0.5781419
1891,0.9958008
1892,0.9735875
1893,0.07424386
1894,0.9859613
1895,0.880985
1896,0.665699
1897,0.9950936
1898,0.9656473
1899,0.19826211
1900,0.6189241
1901,0.0065519596
1902,0.026050914
1903,0.9523416
1904,0.8257076
1905,0.81053966
1906,0.07768618
1907,0.42770725
1908,0.95764977
1909,0.520139
1910,0.19784346
1911,0.12586734
1912,0.829576
1913,0.12758107
1914,0.9534859
1915,0.005666495
1916,0.90913767
1917,0.87179106
1918,0.263378
1919,0.0031773958
1920,0.76862365
1921,0.023072818
1922,0.938529
1923,0.9728337
1924,0.34066784
1925,0.33217433
1926,0.04098421
1927,0.12624621
1928,0.34907505
1929,0.8456294
1930,0.95764977
1931,0.44308928
1932,0.995899
1933,0.9810755
1934,0.15546761
1935,0.07677658
1936,0.86362207
1937,0.6436309
1938,0.9045132
1939,0.8848354
1940,0.89642704
1941,0.31794086
1942,0.98498696
1943,0.42720965
1944,0.024160601
1945,0.4577642
1946,0.70348126
1947,0.5482832
1948,0.49948388
1949,0.87740785
1950,0.983395
1951,0.94069225
1952,0.39351887
1953,0.9939553
1954,0.08402821
1955,0.9960077
1956,0.40281525
1957,0.06839131
1958,0.032132667
1959,0.031361703
1960,0.9358348
1961,0.69221973
1962,0.06585717
1963,0.008966058
1964,0.37161005
1965,0.0017525201
1966,0.9877457
1967,0.90076506
1968,0.032599926
1969,0.9757111
1970,0.766306
1971,0.06850075
1972,0.793233
1973,0.9805299
1974,0.6336911
1975,0.18261556
1976,0.99147344
1977,0.110311046
1978,0.89785093
1979,0.13877803
1980,0.5574947
1981,0.99631506
1982,0.42567152
1983,0.9860093
1984,0.43248755
1985,0.17842019
1986,0.9716931
1987,0.6614547
1988,0.99255824
1989,0.9292294
1990,0.0024520995
1991,0.9751779
1992,0.5413313
1993,0.28056967
1994,0.98302424
1995,0.8374882
1996,0.09744048
1997,0.20567524
1998,0.91834605
1999,0.5726509
2000,0.054761793
2001,0.0006379006
2002,0.14429533
2003,0.94716054
2004,0.057277657
2005,0.9519449
2006,0.4577642
2007,0.16566844
2008,0.7967551
2009,0.5396272
2010,0.7145302
2011,0.0065619047
2012,0.88529956
2013,0.012394654
2014,0.4623467
2015,0.024756163
2016,0.49493262
2017,0.03802925
2018,0.25944915
2019,0.20270285
2020,0.38890776
2021,0.045848493
2022,0.006490068
2023,0.19082466
2024,0.83982885
2025,0.58104587
2026,0.18784574
2027,0.35474086
2028,0.4061586
2029,0.9345029
2030,0.024692638
2031,0.10330945
2032,0.4577642
2033,0.90137273
2034,0.9818425
2035,0.78127503
2036,0.94821864
2037,0.4158867
2038,0.93428075
2039,0.9953041
2040,0.8143294
2041,0.052929267
2042,0.5841077
2043,0.88447607
2044,0.61456054
2045,0.7484642
2046,0.94959015
2047,0.48018327
2048,0.5643897
2049,0.66849756
2050,0.9394322
2051,0.6336911
2052,0.9805299
2053,0.88010794
2054,0.6634071
2055,0.9901584
2056,0.14883098
2057,0.05511939
2058,0.86677724
2059,0.79356843
2060,0.84441423
2061,0.92837983
2062,0.5894726
2063,0.8979703
2064,0.85981244
2065,0.111590214
2066,0.9021206
2067,0.4655057
2068,0.70238245
2069,0.9930987
2070,0.42329898
2071,0.31130704
2072,0.6817977
2073,0.9128543
2074,0.7310843
2075,0.63249
2076,0.7736102
2077,0.06329448
2078,0.0069174576
2079,0.081025764
2080,0.008749801
2081,0.95764977
2082,0.70538586
2083,0.9463977
2084,0.010229992
2085,0.06555217
2086,0.5247117
2087,0.3704146
2088,0.9334633
2089,0.18401623
2090,0.97955185
2091,0.45703694
2092,0.9443791
2093,0.98791426
2094,0.97080034
2095,0.3079326
2096,0.040328134
2097,0.33757967
2098,0.03722808
2099,0.44813874
2100,0.46598655
2101,0.0075014518
2102,0.0045449855
2103,0.90773916
2104,0.07319336
2105,0.4263421
2106,0.86936706
2107,0.74993485
2108,0.9920156
2109,0.003313049
2110,0.97233754
2111,0.9165547
2112,0.06473299
2113,0.8897528
2114,0.15260686
2115,0.9903562
2116,0.92444193
2117,0.43665868
2118,0.990384
2119,0.045862477
2120,0.09805039
2121,0.99129784
2122,0.18924634
2123,0.012791561
2124,0.6031177
2125,0.96926457
2126,0.047171954
2127,0.98180926
2128,0.4577642
2129,0.43520212
2130,0.8251576
2131,0.9591327
2132,0.89192235
2133,0.22599451
2134,0.99199355
2135,0.12553972
2136,0.7047822
2137,0.994191
2138,0.37960103
2139,0.9688278
2140,0.71032715
2141,0.9591327
2142,0.10035858
2143,0.05868166
2144,0.9715466
2145,0.9883725
2146,0.22575578
2147,0.966786
2148,0.0032975303
2149,0.94098043
2150,0.023072938
2151,0.89996344
2152,0.0026468742
2153,0.97467107
2154,0.04363932
2155,0.6168438
2156,0.94555295
2157,0.9785377
2158,0.06201549
2159,0.0756076
2160,0.98536783
2161,0.86256963
2162,0.9556075
2163,0.03751982
2164,0.9844295
2165,0.11483854
2166,0.9900316
2167,0.4577642
2168,0.031451497
2169,0.016293366
2170,0.00779512
2171,0.19468762
2172,0.21624656
2173,0.037867244
2174,0.9545267
2175,0.8135329
2176,0.6620228
2177,0.9644331
2178,0.4407866
2179,0.9855869
2180,0.9667181
2181,0.7555174
2182,0.9947556
2183,0.6503945
2184,0.95764977
2185,0.92657083
2186,0.45032582
2187,0.45325795
2188,0.755994
2189,0.7388739
2190,0.9864059
2191,0.6230323
2192,0.9007452
2193,0.9873274
2194,0.63615924
2195,0.9173471
2196,0.523832
2197,0.0030378208
2198,0.010291002
2199,0.7633993
2200,0.9094701
2201,0.03490877
2202,0.95892143
2203,0.508065
2204,0.93098956
2205,0.7709375
2206,0.9877457
2207,0.05657243
2208,0.040757526
2209,0.99543756
2210,0.9922643
2211,0.9877457
2212,0.6827551
2213,0.038461074
2214,0.6884785
2215,0.4577642
2216,0.55732507
2217,0.009951112
2218,0.90909934
2219,0.9037567
2220,0.5350752
2221,0.91680557
2222,0.47546595
2223,0.7936142
2224,0.8907675
2225,0.9665257
2226,0.4668381
2227,0.37753353
2228,0.23138061
2229,0.67633724
2230,0.19863982
2231,0.9793073
2232,0.9114419
2233,0.98456913
2234,0.8796785
2235,0.03147687
2236,0.35400772
2237,0.9389618
2238,0.021164125
2239,0.537176
2240,0.089733765
2241,0.46377808
2242,0.90939176
2243,0.865717
2244,0.043678652
2245,0.013567789
2246,0.51515704
2247,0.76472485
2248,0.17760766
2249,0.9235446
2250,0.95727503
2251,0.47503006
2252,0.024756163
2253,0.7194783
2254,0.8663926
2255,0.16939718
2256,0.99052835
2257,0.27602535
2258,0.11265995
2259,0.07350295
2260,0.16447172
2261,0.98232746
2262,0.095932834
2263,0.83795244
2264,0.521113
2265,0.12299213
2266,0.5387015
2267,0.174034
2268,0.7289503
2269,0.22447881
2270,0.95764977
2271,0.9810968
2272,0.9788831
2273,0.0030116874
2274,0.41875654
2275,0.46968028
2276,0.9877457
2277,0.050124243
2278,0.6305291
2279,0.96452856
2280,0.026874943
2281,0.010539703
2282,0.9666091
2283,0.97123104
2284,0.9650329
2285,0.9774814
2286,0.09714582
2287,0.9328894
2288,0.97570443
2289,0.0009313298
2290,0.023366177
2291,0.45489052
2292,0.66687334
2293,0.996673
2294,0.0773819
2295,0.9396056
2296,0.08829243
2297,0.9925081
2298,0.4663901
2299,0.037535757
2300,0.9198868
2301,0.25270888
2302,0.24277577
2303,0.60749686
2304,0.2892518
2305,0.8029642
2306,0.30564862
2307,0.82348025
2308,0.82345235
2309,0.005463095
2310,0.9426114
2311,0.35674605
2312,0.96195483
2313,0.78779215
2314,0.31669098
2315,0.99038345
2316,0.024712572
2317,0.0049347505
2318,0.16522473
2319,0.19879457
2320,0.9660166
2321,0.20504545
2322,0.9823416
2323,0.9701148
2324,0.013101897
2325,0.14303666
2326,0.39849803
2327,0.4577642
2328,0.039172664
2329,0.05596561
2330,0.8633968
2331,0.96882105
2332,0.9762378
2333,0.039471343
2334,0.26472914
2335,0.4577642
2336,0.044146907
2337,0.917352
2338,0.25919756
2339,0.09777848
2340,0.9709886
2341,0.9793073
2342,0.003914883
2343,0.97530353
2344,0.9384449
2345,0.9566974
2346,0.004189543
2347,0.9898908
2348,0.90443563
2349,0.5708361
2350,0.13108362
2351,0.6587399
2352,0.17013147
2353,0.014610204
2354,0.013176612
2355,0.110694535
2356,0.33567855
2357,0.37648648
2358,0.48873258
2359,0.2723904
2360,0.9655654
2361,0.07022143
2362,0.94998693
2363,0.03605303
2364,0.9390796
2365,0.9832576
2366,0.38786766
2367,0.017744342
2368,0.9656714
2369,0.9505087
2370,0.012032288
2371,0.2661677
2372,0.9698187
2373,0.002683464
2374,0.4577642
2375,0.2545995
2376,0.83195144
2377,0.031078137
2378,0.7133864
2379,0.0032057713
2380,0.9766791
2381,0.024557207
2382,0.98410714
2383,0.97796017
2384,0.15440041
2385,0.7987431
2386,0.9345421
2387,0.76753074
2388,0.98368466
2389,0.70556414
2390,0.45508927
2391,0.02548239
2392,0.96494216
2393,0.91044945
2394,0.95599157
2395,0.6577195
2396,0.9579093
2397,0.99166894
2398,0.040611602
2399,0.8843213
2400,0.97251576
2401,0.08324073
2402,0.093992636
2403,0.009085114
2404,0.980056
2405,0.019429583
2406,0.9875097
2407,0.028885316
2408,0.6724376
2409,0.32835793
2410,0.9759957
2411,0.9898761
2412,0.7817257
2413,0.27396154
2414,0.42201585
2415,0.2783264
2416,0.9603814
2417,0.96171707
2418,0.08006398
2419,0.5559924
2420,0.74937105
2421,0.5749677
2422,0.33449546
2423,0.99352336
2424,0.4577642
2425,0.86655897
2426,0.8883118
2427,0.9596405
2428,0.08536967
2429,0.84624964
2430,0.046606775
2431,0.7441665
2432,0.927451
2433,0.82652134
2434,0.8925117
2435,0.09201543
2436,0.9899771
2437,0.014208012
2438,0.19922125
2439,0.1657632
2440,0.6937369
2441,0.2327227
2442,0.09138818
2443,0.58320034
2444,0.3050026
2445,0.26914623
2446,0.24157237
2447,0.4761221
2448,0.58496755
2449,0.054028258
2450,0.9742716
2451,0.026793336
2452,0.80745417
2453,0.12161845
2454,0.47388595
2455,0.03427498
2456,0.013892478
2457,0.3380759
2458,0.9550414
2459,0.41296944
2460,0.48791355
2461,0.6270139
2462,0.39292228
2463,0.5375151
2464,0.27386174
2465,0.024756163
2466,0.9824202
2467,0.9375842
2468,0.010707018
2469,0.03202497
2470,0.65413046
2471,0.21772832
2472,0.005769167
2473,0.16375323
2474,0.3634189
2475,0.03259541
2476,0.01307084
2477,0.026687987
2478,0.45165488
2479,0.056676995
2480,0.005876354
2481,0.10332007
2482,0.9553989
2483,0.9862912
2484,0.01649144
2485,0.14653675
2486,0.060005076
2487,0.9115675
2488,0.98093605
2489,0.4577642
2490,0.74720675
2491,0.03789979
2492,0.12640712
2493,0.76382905
2494,0.6474343
2495,0.9945234
2496,0.2064843
2497,0.05935674
2498,0.08940839
2499,0.9930869
2500,0.85851705
2501,0.13727124
2502,0.29433683
2503,0.87901425
2504,0.96037173
2505,0.04360037
2506,0.026734171
2507,0.16678596
2508,0.7495181
2509,0.95481354
2510,0.9969682
2511,0.8955325
2512,0.7294897
2513,0.85366166
2514,0.9909276
2515,0.039400816
2516,0.92195886
2517,0.807413
2518,0.009066705
2519,0.9192163
2520,0.93558705
2521,0.0036605853
2522,0.98130035
2523,0.9632418
2524,0.3216477
2525,0.41813865
2526,0.4774559
2527,0.01596074
2528,0.07597985
2529,0.6216651
2530,0.06969859
2531,0.017746288
2532,0.985778
2533,0.96840054
2534,0.9525668
2535,0.9724327
2536,0.30753314
2537,0.9265561
2538,0.9505087
2539,0.91166794
2540,0.12591402
2541,0.08884625
2542,0.39810103
2543,0.9060261
2544,0.9619543
2545,0.48886627
2546,0.052929267
2547,0.10178684
2548,0.9004429
2549,0.98689866
2550,0.8996874
2551,0.49688503
2552,0.30549031
2553,0.9174689
2554,0.4403308
2555,0.41018444
2556,0.9877457
2557,0.77543443
2558,0.011633065
2559,0.11601983
2560,0.86245084
2561,0.556382
2562,0.9799714
2563,0.79270774
2564,0.962092
2565,0.3820956
2566,0.46420908
2567,0.84301203
2568,0.030876301
2569,0.3586734
2570,0.5705953
2571,0.8438756
2572,0.4742432
2573,0.641615
2574,0.6483441
2575,0.007445571
2576,0.040189542
2577,0.9877671
2578,0.9525235
2579,0.59749454
2580,0.9804836
2581,0.0081735365
2582,0.08644686
2583,0.08470662
2584,0.8058354
2585,0.7948989
2586,0.97208154
2587,0.988528
2588,0.7754221
2589,0.17313716
2590,0.6706248
2591,0.84293324
2592,0.11059672
2593,0.8648674
2594,0.7632883
2595,0.49310276
2596,0.8910194
2597,0.040554743
2598,0.7620208
2599,0.9881272
2600,0.75192446
2601,0.9001739
2602,0.97604364
2603,0.24866357
2604,0.9302341
2605,0.542654
2606,0.9793073
2607,0.5028115
2608,0.92939687
2609,0.9877457
2610,0.0214817
2611,0.034544677
2612,0.75522494
2613,0.5490757
2614,0.9438787
2615,0.87019217
2616,0.1245261
2617,0.5836778
2618,0.95764977
2619,0.13932501
2620,0.009407371
2621,0.40378237
2622,0.5102938
2623,0.8865295
2624,0.019023456
2625,0.985149
2626,0.14104426
2627,0.97318166
2628,0.0040974496
2629,0.880079
2630,0.6178125
2631,0.03402347
2632,0.010168938
2633,0.017262293
2634,0.9353016
2635,0.046904407
2636,0.4460992
2637,0.02748295
2638,0.98810184
2639,0.28662863
2640,0.99000376
2641,0.585391
2642,0.5212775
2643,0.99043536
2644,0.61751413
2645,0.23768006
2646,0.072317936
2647,0.4072224
2648,0.011541263
2649,0.0053354893
2650,0.98022616
2651,0.6359115
2652,0.8993726
2653,0.031562675
2654,0.980945
2655,0.006335565
2656,0.14291202
2657,0.042363323
2658,0.93242383
2659,0.17340666
2660,0.088417955
2661,0.97174376
2662,0.98341745
2663,0.9812677
2664,0.3062889
2665,0.79443187
2666,0.9931902
2667,0.8528891
2668,0.06340247
2669,0.16231784
2670,0.008570741
2671,0.9073514
2672,0.5197769
2673,0.98420584
2674,0.57327306
2675,0.18937205
2676,0.12196565
2677,0.9810385
2678,0.1012683
2679,0.9939976
2680,0.37786332
2681,0.95741445
2682,0.1760288
2683,0.9420465
2684,0.063468516
2685,0.08013743
2686,0.48783126
2687,0.08075836
2688,0.7736222
2689,0.93837875
2690,0.9810323
2691,0.1249111
2692,0.8345354
2693,0.0014015696
2694,0.22103716
2695,0.67647266
2696,0.44189084
2697,0.0128481835
2698,0.23713863
2699,0.025737323
2700,0.15259174
2701,0.98520666
2702,0.020290794
2703,0.27012777
2704,0.5375151
2705,0.0091001345
2706,0.4963315
2707,0.99470633
2708,0.9974796
2709,0.022401046
2710,0.63919973
2711,0.025835369
2712,0.028172499
2713,0.5706827
2714,0.15599784
2715,0.0013175964
2716,0.22535144
2717,0.05900435
2718,0.0925282
2719,0.00972646
2720,0.9956255
2721,0.06922967
2722,0.99521387
2723,0.012367478
2724,0.01955786
2725,0.9579093
2726,0.117722586
2727,0.99504745
2728,0.010258649
2729,0.013857872
2730,0.7396511
2731,0.09782828
2732,0.98840415
2733,0.121715404
2734,0.96505475
2735,0.6203693
2736,0.96578604
2737,0.11266141
2738,0.39638442
2739,0.8899652
2740,0.6377128
2741,0.08273354
2742,0.21084024
2743,0.22937407
2744,0.9892482
2745,0.96421856
2746,0.98002106
2747,0.4789604
2748,0.047618464
2749,0.043269474
2750,0.69721895
2751,0.07188839
2752,0.21890181
2753,0.0641938
2754,0.018481176
2755,0.081425406
2756,0.0654292
2757,0.8208365
2758,0.24686776
2759,0.5046396
2760,0.31037864
2761,0.072535306
2762,0.9956381
2763,0.9662221
2764,0.9505087
2765,0.2814952
2766,0.023072818
2767,0.006812627
2768,0.051516876
2769,0.9496264
2770,0.962092
2771,0.7976506
2772,0.9052381
2773,0.37604594
2774,0.023376932
2775,0.029228577
2776,0.036777474
2777,0.060157485
2778,0.08879972
2779,0.009015737
2780,0.8625094
2781,0.85291773
2782,0.37905136
2783,0.957142
2784,0.0056829746
2785,0.04283323
2786,0.045684285
2787,0.12931901
2788,0.14420839
2789,0.69559884
2790,0.7434514
2791,0.9859453
2792,0.9814447
2793,0.25786987
2794,0.9054339
2795,0.9728337
2796,0.94127375
2797,0.14251153
2798,0.9762378
2799,0.95717424
2800,0.3691794
2801,0.3934577
2802,0.94463944
2803,0.045427043
2804,0.025290862
2805,0.32564682
2806,0.43197402
2807,0.053566538
2808,0.52171487
2809,0.2651652
2810,0.45683864
2811,0.9710951
2812,0.7376184
2813,0.59074336
2814,0.011864441
2815,0.9586104
2816,0.007091991
2817,0.99153847
2818,0.4577642
2819,0.58450574
2820,0.96988297
2821,0.97110164
2822,0.46319377
2823,0.3227319
2824,0.9584858
2825,0.0091523575
2826,0.89592993
2827,0.5171416
2828,0.7700721
2829,0.980767
2830,0.09348218
2831,0.33789873
2832,0.9822083
2833,0.95967233
2834,0.6140205
2835,0.1840419
2836,0.030876301
2837,0.99191415
2838,0.8780162
2839,0.81656873
2840,0.19438295
2841,0.17393357
2842,0.9447872
2843,0.3125721
2844,0.16847442
2845,0.022364322
2846,0.07971941
2847,0.40267083
2848,0.7587209
2849,0.023943603
2850,0.5940834
2851,0.9867208
2852,0.046343453
2853,0.03707648
2854,0.006879274
2855,0.13461739
2856,0.54210377
2857,0.5172426
2858,0.83451414
2859,0.026908489
2860,0.034915205
2861,0.85144657
2862,0.06831065
2863,0.11030503
2864,0.05115079
2865,0.52641404
2866,0.99108815
2867,0.044383515
2868,0.99092495
2869,0.9822925
2870,0.86681455
2871,0.07248473
2872,0.9545179
2873,0.023072818
2874,0.9144144
2875,0.0060816854
2876,0.6436025
2877,0.99291754
2878,0.058694344
2879,0.030088758
2880,0.04703349
2881,0.020922164
2882,0.05427824
2883,0.0066308347
2884,0.044954766
2885,0.99004596
2886,0.9914733
2887,0.111002654
2888,0.006275241
2889,0.7771788
2890,0.8793222
2891,0.98293996
2892,0.99067897
2893,0.024011282
2894,0.13369648
2895,0.757679
2896,0.51572484
2897,0.9442099
2898,0.9525668
2899,0.9941186
2900,0.6139433
2901,0.0049746167
2902,0.05656139
2903,0.31725955
2904,0.9889342
2905,0.19859104
2906,0.9783839
2907,0.9792259
2908,0.013073417
2909,0.008593834
2910,0.96177727
2911,0.97219455
2912,0.9727686
2913,0.15064602
2914,0.4496016
2915,0.6334701
2916,0.0069270423
2917,0.7423796
2918,0.8886245
2919,0.83922553
2920,0.12949419
2921,0.055181745
2922,0.98740155
2923,0.4577642
2924,0.9578685
2925,0.017214188
2926,0.4577642
2927,0.65003806
2928,0.18842612
2929,0.6912547
2930,0.7971713
2931,0.60664624
2932,0.17348489
2933,0.036758535
2934,0.0819181
2935,0.42215422
2936,0.033090685
2937,0.013295176
2938,0.7150349
2939,0.07746392
2940,0.84712297
2941,0.032487176
2942,0.70578885
2943,0.0042399783
2944,0.25379032
2945,0.014025991
2946,0.082566135
2947,0.025342356
2948,0.5316917
2949,0.65545136
2950,0.0047049616
2951,0.9949634
2952,0.10333022
2953,0.012421767
2954,0.9767833
2955,0.93294007
2956,0.06702508
2957,0.9804151
2958,0.7615577
2959,0.3985508
2960,0.96871156
2961,0.9885711
2962,0.005712111
2963,0.20967221
2964,0.12051711
2965,0.6126538
2966,0.115086526
2967,0.8554486
2968,0.8509297
2969,0.010531455
2970,0.008527886
2971,0.97087497
2972,0.4577642
2973,0.98646754
2974,0.44736084
2975,0.73048115
2976,0.52673
2977,0.07477194
2978,0.14674588
2979,0.9905161
2980,0.86224544
2981,0.13519269
2982,0.13882333
2983,0.5644483
2984,0.069927506
2985,0.021123575
2986,0.0090968795
2987,0.9717056
2988,0.008545624
2989,0.6054597
2990,0.0024791367
2991,0.98030084
2992,0.17311387
2993,0.802313
2994,0.0048958715
2995,0.9279115
2996,0.97700727
2997,0.12621824
2998,0.8974621
2999,0.069380626
3000,0.22929129
3001,0.73587906
3002,0.0050784973
3003,0.03867075
3004,0.21306632
3005,0.9383373
3006,0.95764977
3007,0.23092492
3008,0.8447695
3009,0.0045421086
3010,0.988064
3011,0.6732931
3012,0.43243983
3013,0.5852775
3014,0.9665012
3015,0.20637295
3016,0.005757633
3017,0.25694865
3018,0.041247174
3019,0.962092
3020,0.06324188
3021,0.3737504
3022,0.9795701
3023,0.08529475
3024,0.8502224
3025,0.06787901
3026,0.98130256
3027,0.8715397
3028,0.052929267
3029,0.87290317
3030,0.08250443
3031,0.50859445
3032,0.9925922
3033,0.5803161
3034,0.9683695
3035,0.6288536
3036,0.013827708
3037,0.3631883
3038,0.992388
3039,0.9609024
3040,0.96501756
3041,0.8489009
3042,0.35994655
3043,0.9599672
3044,0.93169373
3045,0.98595756
3046,0.0015541353
3047,0.935189
3048,0.024567379
3049,0.4577642
3050,0.017361471
3051,0.4242932
3052,0.13351202
3053,0.9654408
3054,0.087641284
3055,0.39377362
3056,0.12891892
3057,0.08297624
3058,0.0036302735
3059,0.20839822
3060,0.14695081
3061,0.012039371
3062,0.16807531
3063,0.16818257
3064,0.0683634
3065,0.5155437
3066,0.959214
3067,0.93559307
3068,0.17287448
3069,0.45603696
3070,0.9140275
3071,0.97474515
3072,0.07624552
3073,0.02266032
3074,0.6655049
3075,0.87112707
3076,0.08050727
3077,0.99016213
3078,0.4088713
3079,0.68676823
3080,0.28648365
3081,0.97969556
3082,0.75500584
3083,0.17757514
3084,0.519878
3085,0.37812343
3086,0.06995258
3087,0.011578711
3088,0.9325951
3089,0.27587274
3090,0.20351975
3091,0.9718165
3092,0.9837678
3093,0.95697105
3094,0.14609538
3095,0.11142598
3096,0.4315846
3097,0.7413365
3098,0.19875662
3099,0.9544041
3100,0.39494082
3101,0.24382608
3102,0.2661677
3103,0.9741987
3104,0.09772489
3105,0.04231583
3106,0.3114548
3107,0.1931054
3108,0.9766763
3109,0.03583627
3110,0.54443884
3111,0.83375925
3112,0.07786232
3113,0.023750454
3114,0.07029064
3115,0.2937648
3116,0.9742579
3117,0.9145
3118,0.10670274
3119,0.014376807
3120,0.031664483
3121,0.055600174
3122,0.0093564475
3123,0.9562686
3124,0.046455983
3125,0.019726083
3126,0.00931564
3127,0.3066764
3128,0.021301607
3129,0.02590391
3130,0.88249123
3131,0.65621984
3132,0.090548374
3133,0.7134297
3134,0.99457824
3135,0.94754976
3136,0.13043049
3137,0.90157056
3138,0.9691724
3139,0.981672
3140,0.4577642
3141,0.16043524
3142,0.39427835
3143,0.08356306
3144,0.07494667
3145,0.8643004
3146,0.9877457
3147,0.7717012
3148,0.9958484
3149,0.8034303
3150,0.05874037
3151,0.61931276
3152,0.059202395
3153,0.9706772
3154,0.09460584
3155,0.0026496586
3156,0.24458152
3157,0.05157625
3158,0.8673154
3159,0.4577642
3160,0.0764518
3161,0.017281938
3162,0.007914103
3163,0.9108499
3164,0.19478372
3165,0.7068584
3166,0.0040783645
3167,0.024626715
3168,0.982288
3169,0.48492774
3170,0.8890486
3171,0.15688068
3172,0.75174904
3173,0.23772453
3174,0.16252163
3175,0.008662515
3176,0.98105055
3177,0.99138767
3178,0.6124662
3179,0.8994202
3180,0.082356445
3181,0.9696526
3182,0.6983378
3183,0.17231433
3184,0.9793073
3185,0.934663
3186,0.739041
3187,0.013205475
3188,0.9955486
3189,0.9758917
3190,0.9718259
3191,0.120580584
3192,0.24750982
3193,0.9853533
3194,0.9896079
3195,0.9941602
3196,0.015155855
3197,0.009376716
3198,0.5334786
3199,0.9952626
3200,0.8777434
3201,0.50804263
3202,0.98528326
3203,0.14625064
3204,0.08113181
3205,0.9946122
3206,0.24462716
3207,0.13607213
3208,0.14053039
3209,0.66308314
3210,0.015554385
3211,0.5254546
3212,0.9869372
3213,0.23039216
3214,0.0124911405
3215,0.6546143
3216,0.1940389
3217,0.9593052
3218,0.9054537
3219,0.92651784
3220,0.9701387
3221,0.58156323
3222,0.068992674
3223,0.13286126
3224,0.90591854
3225,0.33789873
